texto,categoria,tipo
Claro Residencial: Confirmacion de datos de pedido. Nuestro tecnico visitara su domicilio en zona 1 mañana a las 10:00 AM para la entrega e instalacion de su router.,Confirmación de compra o entrega,Ham
Claro te regala más! Recargá Q25 o más y obtené 2GB de internet gratis para navegar este finde. Válido hasta el domingo.,"Promoción o aviso de operadora (Tigo, Claro, Movistar)",Ham
Tigo: Que no te agarre en curva sin saldo. Comprá tu paquetico de Q15 con llamadas ilimitadas y redes sociales por 3 días. Marcá *255#,"Promoción o aviso de operadora (Tigo, Claro, Movistar)",Ham
"Estimado cliente, le recordamos que su factura de Claro Hogar vence el 15/10/2023. Evite recargos pagando en línea o en agencias Banrural.","Promoción o aviso de operadora (Tigo, Claro, Movistar)",Ham
¡Pilas con esta promo! Duplicá tus megas al renovar tu Plan Postpago Tigo antes del 30 de este mes. Llamá al *123 para más información.,"Promoción o aviso de operadora (Tigo, Claro, Movistar)",Ham
Disfrutá de tus beneficios en Club Claro. Mostrá este mensaje en cines seleccionados y obtené 2x1 en tus entradas. Válido únicamente por hoy.,"Promoción o aviso de operadora (Tigo, Claro, Movistar)",Ham
"Pagá tu factura Tigo desde tu aplicación Tigo Money y recibí 50 minutos extra para hablar a todas las compañías. Tigo Money, tu pisto en tu celu.","Promoción o aviso de operadora (Tigo, Claro, Movistar)",Ham
"Aviso de Claro: Estimado usuario, a partir de la medianoche se realizarán trabajos de mantenimiento en nuestra red. Podrían haber interrupciones breves del servicio.","Promoción o aviso de operadora (Tigo, Claro, Movistar)",Ham
¡Llegó el Día Tigo! Hoy todas tus recargas desde Q10 te dan TRIPLE SALDO promocional. Aprovechá en tu tienda más cercana o pagando desde tu app BAM.,"Promoción o aviso de operadora (Tigo, Claro, Movistar)",Ham
"Claro te informa: Tu turno en agencia Miraflores es el A-023. Por favor esperá en el área de atención, pronto un asesor te llamará.","Promoción o aviso de operadora (Tigo, Claro, Movistar)",Ham
Tigo: Tu recarga de Q25.00 ha sido exitosa. Tenés 2GB de internet y llamadas ilimitadas por 3 días. Gracias por tu preferencia.,"Promoción o aviso de operadora (Tigo, Claro, Movistar)",Ham
"Bienvenido a Claro. Estimado cliente, su número de gestión es 4598-B. En breve uno de nuestros ejecutivos le estará atendiendo.","Promoción o aviso de operadora (Tigo, Claro, Movistar)",Ham
¡Llegó el día Tigo! Aprovechá hoy triple saldo en todas tus recargas desde Q15. Promoción válida solo por hoy.,"Promoción o aviso de operadora (Tigo, Claro, Movistar)",Ham
Claro: Te recordamos que tu factura por Q299.00 vence el 15 de este mes. Podés pagarla en Mi Claro o en tu banco de preferencia.,"Promoción o aviso de operadora (Tigo, Claro, Movistar)",Ham
"Tigo te informa: El mantenimiento en tu zona ha finalizado. Por favor, reiniciá tu router para disfrutar de tu servicio de internet residencial.","Promoción o aviso de operadora (Tigo, Claro, Movistar)",Ham
¡Navegá más con Claro! Comprá tu Superpack de 5GB por Q30 mandando la palabra 5GB al 312. Válido por 7 días.,"Promoción o aviso de operadora (Tigo, Claro, Movistar)",Ham
"Hola, bienvenido a Tigo. Tu ticket de soporte técnico es el número 88342. Un técnico te visitará mañana entre 8:00 y 12:00 hrs.","Promoción o aviso de operadora (Tigo, Claro, Movistar)",Ham
Tigo: Disfrutá la final con más megas. Activá tu Superpack de Q15 desde Tigo en Línea y recibí el doble de internet. Aplican restricciones.,Otro,Ham
Claro te trae lo último en tecnología. Renová tu plan desde Q299 al mes y llevate un Samsung sin enganche. Visitá nuestras agencias o llamá al 147-100.,Otro,Ham
IGSS informa: Su cita en la consulta externa del Hospital Juan José Arévalo (Zona 6) ha sido programada para el 15/11/2023 a las 08:00 AM. Favor presentarse 30 min antes.,Otro,Ham
EMETRA: Le recordamos que este domingo se habilitarán los Pasos y Pedales en Avenida Las Américas y Reforma. Respete la señalización y a los peatones.,Otro,Ham
"Banrural: Vos también podés ser un ganador. Usá tus Tarjetas de Crédito Banrural y participá en los sorteos semanales de Q5,000. Más info en www.banrural.com.gt",Otro,Ham
RENAP le informa: La vigencia de su DPI está por vencer. Agende su cita para renovación llamando al 1516 o a través de nuestro portal eportal.renap.gob.gt,Otro,Ham
"Instituto Guatemalteco de Migración: Estimado usuario, le recordamos que los trámites de pasaporte son personales y no requieren tramitadores. Denuncie al 1524.",Otro,Ham
SAT le recuerda: Evite multas y recargos. El pago del Impuesto de Circulación de Vehículos finaliza el 31 de julio. Genere su boleta en Declaraguate.,Otro,Ham
"BANRURAL: Estimado cliente, se reporta un inicio de sesion en su Banca Virtual hoy a las 08:30 a.m. Si no fue usted, llame de inmediato al 1720.","Notificación bancaria (movimiento, saldo, alerta)",Ham
"BAM informa: Consumo autorizado por Q450.00 en MAX el 12/05/2024. Su saldo disponible es Q2,340.50. Dudas comuniquese al PBX 2200-1111.","Notificación bancaria (movimiento, saldo, alerta)",Ham
Tigo Money: Te informamos que recibiste una transferencia de Q150.00 de MARIA PEREZ. Tu nuevo saldo disponible es Q300.00.,"Notificación bancaria (movimiento, saldo, alerta)",Ham
"BANRURAL: Se ha realizado un retiro de Q500.00 de tu cuenta de ahorro terminada en 4589 el 14/09 a las 14:20. Si no realizaste la transaccion, llama al 1720.","Notificación bancaria (movimiento, saldo, alerta)",Ham
"IGSS: Estimado afiliado, se le notifica que el deposito de su pension mensual por Q1,500.00 ya fue acreditado en su cuenta. Consultas al 1522.","Notificación bancaria (movimiento, saldo, alerta)",Ham
"BAM: Tu estado de cuenta de tu tarjeta de credito ya fue generado. Pago de contado Q1,250.00, fecha limite 05/11. Puedes pagarlo desde tu BAMapp.","Notificación bancaria (movimiento, saldo, alerta)",Ham
Claro te informa: Tu recarga de saldo por Q50.00 ha sido acreditada exitosamente. Tu saldo principal actual es de Q52.50. Gracias por preferirnos.,"Notificación bancaria (movimiento, saldo, alerta)",Ham
SAT: Le confirmamos el pago exitoso de su Impuesto de Circulacion por Q150.00 procesado desde su banca en linea. Imprima su calcomania en Declaraguate.,"Notificación bancaria (movimiento, saldo, alerta)",Ham
Tigo informa: Por tu recarga de Q50 o mas recibis TRIPLE saldo y redes sociales ilimitadas por 7 dias. Promocion valida hoy.,"Promoción o aviso de operadora (Tigo, Claro, Movistar)",Ham
¡Pilas! Con Claro tenes mas gigas. Compra tu Superpack de Q25 enviando el texto GIGAS al 313 y navegá sin parar todo el finde.,"Promoción o aviso de operadora (Tigo, Claro, Movistar)",Ham
"Aviso de Claro: Estimado cliente, su ciclo de facturacion cierra el 15 del presente mes. Su monto a pagar es de Q150.00. Gracias por su preferencia.","Promoción o aviso de operadora (Tigo, Claro, Movistar)",Ham
Tigo te recuerda que tu pago de servicios residenciales vence el 02/11/2023. Paga en linea desde Mi Tigo App de forma segura y sin consumir tus datos.,"Promoción o aviso de operadora (Tigo, Claro, Movistar)",Ham
Claro Club: Tenes 350 puntos acumulados que vencen este 31 de octubre. Canjealos por internet gratis o minutos llamando al *258#.,"Promoción o aviso de operadora (Tigo, Claro, Movistar)",Ham
"Estimado usuario, Tigo le informa que realizaremos trabajos de mejora en su area mañana de 1:00 AM a 3:00 AM. Agradecemos su comprension.","Promoción o aviso de operadora (Tigo, Claro, Movistar)",Ham
Promocion exclusiva de Claro: Recargue hoy Q100 y le damos el doble de saldo para hablar a todas las operadoras y a USA. Valido por 24 horas.,"Promoción o aviso de operadora (Tigo, Claro, Movistar)",Ham
"Tigo Alerta: Has consumido el 80% de tus datos. Para seguir conectado y no quedarte a medias, envia DATOS al 800 y adquiere 2GB por Q15.","Promoción o aviso de operadora (Tigo, Claro, Movistar)",Ham
SAT informa: Su declaracion de IVA del mes de octubre ha sido recibida exitosamente con el numero de formulario 20495. Guarde este mensaje como constancia.,"Aviso gubernamental (SAT, IGSS, Renap, Migración)",Ham
"IGSS: Estimado afiliado, le recordamos su cita medica en la Periferica zona 11 para el dia 15/11 a las 08:30 AM. Por favor presente su carné y DPI original.","Aviso gubernamental (SAT, IGSS, Renap, Migración)",Ham
RENAP le informa que su Documento Personal de Identificacion (DPI) ya se encuentra listo para ser entregado en la sede central de zona 9. Horario de 8 a 16 hrs.,"Aviso gubernamental (SAT, IGSS, Renap, Migración)",Ham
Instituto Guatemalteco de Migracion: Su cita para tramite de pasaporte esta confirmada para el 20 de noviembre a las 10:00 hrs. Recuerde presentar su boleta de pago de Banrural.,"Aviso gubernamental (SAT, IGSS, Renap, Migración)",Ham
EMETRA informa: Se ha registrado una remision por exceso de velocidad para el vehiculo con placa P-123BJK. Puede verificar los detalles de su multa en el portal de la Muni.,"Aviso gubernamental (SAT, IGSS, Renap, Migración)",Ham
"SAT: Estimado contribuyente, se le notifica que tiene un omiso en la presentacion de su declaracion de Pequeño Contribuyente. Regularice su situacion a traves de Declaraguate.","Aviso gubernamental (SAT, IGSS, Renap, Migración)",Ham
RENAP: La certificacion de matrimonio solicitada bajo el comprobante 45678 ha sido procesada correctamente. Puede pasar a recogerla a la ventanilla de atencion especial.,"Aviso gubernamental (SAT, IGSS, Renap, Migración)",Ham
IGSS: Su certificado de suspension por enfermedad comun ha sido autorizado. El pago de su subsidio sera acreditado a su cuenta bancaria registrada en las proximas 72 horas.,"Aviso gubernamental (SAT, IGSS, Renap, Migración)",Ham
¡Pilas con esta promo! Recargá Q50 en Claro y recibí llamadas ilimitadas y 10GB para navegar por 7 días. Acercate a tu punto de venta más cercano.,"Promoción o aviso de operadora (Tigo, Claro, Movistar)",Ham
Actualizá tu plan Postpago Tigo hoy mismo y llevate el doble de gigas durante los próximos 6 meses. Pasá por cualquier agencia Tigo y conocé nuestros nuevos smartphones.,"Promoción o aviso de operadora (Tigo, Claro, Movistar)",Ham
"Estimado cliente, su contrato Claro está por vencer. Renueve hoy y obtenga hasta 50% de descuento en teléfonos seleccionados. Visite nuestras tiendas para más información.","Promoción o aviso de operadora (Tigo, Claro, Movistar)",Ham
Tigo te da más velocidad. Contratá tu plan de Internet Residencial de 100 Mbps y te damos 3 meses de streaming gratis. Llamá al 2428-0000 para solicitar el tuyo.,"Promoción o aviso de operadora (Tigo, Claro, Movistar)",Ham
Aprovechá el finde con Claro. Comprá tu Súper Pack de Q30 y disfrutá de redes sociales ilimitadas por 5 días. Marcá *555# para activarlo y seguir conectado.,"Promoción o aviso de operadora (Tigo, Claro, Movistar)",Ham
"Estimado usuario, le recordamos que su factura Tigo por Q299.00 vence el 15 de este mes. Pague a tiempo desde su banca virtual o Tigo en Línea y evite recargos.","Promoción o aviso de operadora (Tigo, Claro, Movistar)",Ham
"¡Cambiá tus Puntos Claro! Tenés 1,500 puntos a punto de vencer. Canjealos por saldo, internet o descuentos especiales en comercios afiliados. Revisá tu app Mi Claro.","Promoción o aviso de operadora (Tigo, Claro, Movistar)",Ham
"Duplicá tu saldo en Tigo. Solo por hoy, todas tus recargas desde Q15 te dan DOBLE SALDO para hablar a todas las compañías en Guatemala. ¡No dejés pasar la promo!","Promoción o aviso de operadora (Tigo, Claro, Movistar)",Ham
"BANRURAL: Amigo, recibiste una transferencia interbancaria ACH en tu cuenta ****9988 por Q.400.00. Saldo actual Q.1,500.25","Notificación bancaria (movimiento, saldo, alerta)",Ham
"BAM INFORMA: Consumo aprobado con su Tarjeta de Credito Visa ****9876 por Q.250.00 en MAX ZONA 9 el 15/10/2023. Disponible: Q.4,500.00","Notificación bancaria (movimiento, saldo, alerta)",Ham
Bi Movil: Retiro en Cajero Bi Majadas por Q.800.00 de su cuenta ****7766 efectuado exitosamente. Si no reconoce esta transaccion llame al 1717.,"Notificación bancaria (movimiento, saldo, alerta)",Ham
"G&T CONTINENTAL: Te informamos que se realizo un deposito en efectivo a tu cuenta ****3321 por Q.3,000.00 en Agencia Plaza Florida hoy a las 10:15 am.","Notificación bancaria (movimiento, saldo, alerta)",Ham
"BANRURAL: Estimado cliente, se realizo un retiro de tu cuenta de Ahorro ****1234 por Q.500.00 en Cajero 5B Pradera Concepcion.","Notificación bancaria (movimiento, saldo, alerta)",Ham
"Bi Movil: Se debito de su cuenta monetaria ****4567 Q.1,200.00 por transferencia a terceros. Ref: Pago de alquiler.","Notificación bancaria (movimiento, saldo, alerta)",Ham
BAM: Confirmacion de pago de servicio EEGSA por Q.150.25 desde tu cuenta monetaria ****2211. Numero de autorizacion 884736.,"Notificación bancaria (movimiento, saldo, alerta)",Ham
Banco Promerica: Gracias por tu pago de Q.850.00 a tu tarjeta ****5544. Tu proxima fecha de corte es el 05/11. Dudas al 1724.,"Notificación bancaria (movimiento, saldo, alerta)",Ham
Banrural informa: Consumo con su Tarjeta **4458 por Q. 350.00 en CLARO GUATEMALA el 12/04/24 14:20 hrs. Aut: 094852.,"Notificación bancaria (movimiento, saldo, alerta)",Ham
"BAM le notifica el pago de DECLARAGUATE SAT por Q1,500.00 desde su cuenta monetaria **7782. Ref. 482910. Fecha: 05/10/24 09:15","Notificación bancaria (movimiento, saldo, alerta)",Ham
"BI: Transferencia exitosa por Q.500.00 hacia BANRURAL, cuenta de terceros terminada en 0921. Aut: 88472. Si no reconoce esta transaccion, llame al 1717.","Notificación bancaria (movimiento, saldo, alerta)",Ham
Banco G&T Continental: Pago de Multas EMETRA realizado con exito por Q. 250.00 el 18/06/24 a las 11:30. Tarjeta **1023. Num. Autorizacion 74829.,"Notificación bancaria (movimiento, saldo, alerta)",Ham
Notificacion Promerica: Retiro/Pago a favor de IGSS PLANILLA por Q. 845.50 de su cuenta **3390. Fecha 28/02/24 16:05:12. Aut. 112093,"Notificación bancaria (movimiento, saldo, alerta)",Ham
"Caja Banrural: Estimado cliente, se ha acreditado a su cuenta **5510 el monto de Q4,200.00 por concepto de PAGO NOMINA. Saldo disponible Q4,350.50.","Notificación bancaria (movimiento, saldo, alerta)",Ham
Consumo BAM **0021 Monto: 150 quetzales Comercio: TIGO GT 10/11/24 08:12:05 Aut. 558291. Para dudas comunicate al 2200-1333.,"Notificación bancaria (movimiento, saldo, alerta)",Ham
Bi en Linea: Pago de Servicios RENAP por Q. 100.00 desde cuenta **8299 el 22/07/24. Ref: 1092837. Gracias por utilizar nuestros servicios.,"Notificación bancaria (movimiento, saldo, alerta)",Ham
